Merchant Id, Avg Ticket Size ,Merchant Name,Company Name,Integration type,Governorate,Sales Mcc,Sales Agent,Sales Head,Dam Name,Dam Head,Merchant Id  1,Card Present Premium,Card Present Premium6,Card Present Premium2030,In Store Forsa Psp,In Store Forsa Agg,In Store Get Go,In Store Shahry New,In Store Souhoolav2 Psp,In Store Souhoolav3 Psp,Onlive Souhoolav2 Psp,Online Souhoolav3 Psp,In Store Souhoolav2 Agg,In Store Souhoolav3 Agg,Onlive Souhoolav2 Agg,Online Souhoolav3 Agg,In Store Sympl,In Store Valu Psp,Online Forsa,Online Get Go,Online Premium,Online Shahry,Online Sympl,Online Valu Agg,Valu Online Valu Agg,Online Valu Psp,Valu Online Valu Psp,Aman V2 Psp,Aman V2 Agg,Khazna Agg,Khazna Psp,Valu Sympl,Total Amount
34326," 93,151 ",Co2,Co2,Online,Cairo,ملابس,mostafa_tarek_sales,ahmed_abass,sameh_fawzy,ahmed_abass,"23,603"," 1,984,098.00 "," 423,363.00 "," 1,971,950.00 "," 129,278.00 "," 1,455,810.00 "," 333,451.00 "," 214,932.00 "," 803,295.00 "," 1,586,496.00 "," 659,588.00 "," 570,763.00 "," 1,496,060.00 "," 1,079,164.00 "," 1,414,483.00 "," 1,496,182.00 "," 38,400.00 "," 1,017,540.00 "," 143,177.00 "," 1,413,373.00 "," 1,111,086.00 "," 1,562,006.00 "," 863,497.00 "," 1,803,810.00 "," 860,757.00 "," 440,648.00 "," 468,229.00 "," 1,942,550.00 "," 1,282,364.00 "," 1,754,371.00 "," 1,341,522.00 "," 1,809,255.00 "," 33,471,498.00 "
124298," 194,564 ",AUTO BOSS,01143777486,Online,Giza,سيارات,mohamed_nageh,ahmed_abass,not_assigned, others,"826,300"," 1,668,915.00 "," 1,211,157.00 "," 1,569,697.00 "," 799,868.00 "," 759,311.00 "," 235,001.00 "," 177,075.00 "," 1,459,480.00 "," 1,263,325.00 "," 450,012.00 "," 1,363,309.00 "," 690,628.00 "," 1,392,350.00 "," 1,873,649.00 "," 712,334.00 "," 1,067,684.00 "," 1,810,226.00 "," 1,851,863.00 "," 540,033.00 "," 173,233.00 "," 645,653.00 "," 12,552.00 "," 720,033.00 "," 925,464.00 "," 726,689.00 "," 1,026,755.00 "," 1,517,109.00 "," 991,390.00 "," 1,757,154.00 "," 1,167,015.00 "," 1,080,578.00 "," 31,639,542.00 "
101377," 133,683 ",romyo_store,romyo_store,POS,Cairo,الكترونيات,Yousef_Eid,muhamed_ezzeldin,ahmed_effat,muhamed_ezzeldin,"127,333"," 1,795,664.00 "," 739,697.00 "," 1,080,793.00 "," 1,148,115.00 "," 662,189.00 "," 1,982,539.00 "," 1,723,526.00 "," 213,069.00 "," 1,922,422.00 "," 1,577,821.00 "," 91,761.00 "," 560,252.00 "," 244,642.00 "," 1,183,022.00 "," 1,916,108.00 "," 1,729,870.00 "," 520,409.00 "," 1,891,265.00 "," 925,129.00 "," 1,354,202.00 "," 97,359.00 "," 917,233.00 "," 528,949.00 "," 1,377,738.00 "," 1,519,085.00 "," 621,324.00 "," 1,506,877.00 "," 1,362,471.00 "," 103,554.00 "," 1,944,301.00 "," 1,457,174.00 "," 34,698,560.00 "
88758," 102,094 ",HOOR ALAIN,NEH,POS,Giza,ملابس,Mohamed_abdelwahed,mohamed_gamal,Ahmed_shaaban,mohamed_gamal,"664,914"," 1,463,846.00 "," 1,704,602.00 "," 893,495.00 "," 546,141.00 "," 821,551.00 "," 778,776.00 "," 17,353.00 "," 967,673.00 "," 1,920,458.00 "," 1,227,599.00 "," 1,766,254.00 "," 1,982,985.00 "," 1,201,631.00 "," 17,863.00 "," 1,402,051.00 "," 777,659.00 "," 1,936,531.00 "," 1,882,834.00 "," 1,370,448.00 "," 1,137,947.00 "," 837,636.00 "," 272,010.00 "," 1,853,458.00 "," 776,006.00 "," 1,760,332.00 "," 1,496,295.00 "," 1,998,531.00 "," 1,504,112.00 "," 1,283,609.00 "," 574,034.00 "," 1,656,497.00 "," 37,830,217.00 "
31931," 25,329 ",Skillability for training,azainy1984,POS,Giza,تعليمي,online_onboarding,mohamed_elayah,Mahmoud_Abdoo,mohamed_elayah,"139,760"," 345,014.00 "," 1,575,226.00 "," 606,078.00 "," 164,772.00 "," 619,187.00 "," 1,720,557.00 "," 416,988.00 "," 1,365,345.00 "," 1,596,110.00 "," 41,696.00 "," 1,069,308.00 "," 1,329,588.00 "," 770,661.00 "," 1,325,502.00 "," 839,896.00 "," 1,554,651.00 "," 1,923,245.00 "," 774,215.00 "," 471,132.00 "," 1,466,059.00 "," 1,027,142.00 "," 701,190.00 "," 830,851.00 "," 1,420,993.00 "," 292,937.00 "," 1,605,255.00 "," 543,178.00 "," 1,766,760.00 "," 207,052.00 "," 152,500.00 "," 1,729,955.00 "," 30,253,043.00 "
226915," 53,404 ",techmartme,Techmart,POS,Giza,موبايل,mostafa_abdelazim,muhamed_ezzeldin,john_magdy,muhamed_ezzeldin,"12,658"," 1,517,542.00 "," 166,466.00 "," 1,443,315.00 "," 1,810,707.00 "," 397,432.00 "," 76,488.00 "," 785,360.00 "," 51,853.00 "," 526,019.00 "," 575,131.00 "," 361,486.00 "," 1,782,066.00 "," 1,333,905.00 "," 1,275,397.00 "," 718,527.00 "," 981,258.00 "," 997,929.00 "," 1,601,952.00 "," 1,423,788.00 "," 1,653,522.00 "," 1,363,782.00 "," 970,609.00 "," 1,121,694.00 "," 1,920,047.00 "," 1,497,452.00 "," 1,882,144.00 "," 1,566,909.00 "," 914,829.00 "," 115,009.00 "," 1,757,013.00 "," 112,425.00 "," 32,702,056.00 "
145073," 100,565 ",Bazaar,Amgad_23,Online,Giza,عطاره,zainab_mostafa,mohamed_gamal,reem_hisham,mohamed_gamal,"576,575"," 886,721.00 "," 1,092,252.00 "," 1,635,094.00 "," 852,641.00 "," 276,298.00 "," 381,728.00 "," 154,996.00 "," 167,426.00 "," 1,589,481.00 "," 84,731.00 "," 252,328.00 "," 1,458,378.00 "," 411,223.00 "," 843,103.00 "," 1,601,837.00 "," 1,186,106.00 "," 1,044,025.00 "," 1,651,294.00 "," 1,031,810.00 "," 1,883,660.00 "," 1,269,068.00 "," 419,344.00 "," 1,424,716.00 "," 1,341,044.00 "," 1,225,300.00 "," 1,913,581.00 "," 428,255.00 "," 1,359,835.00 "," 210,696.00 "," 1,402,044.00 "," 1,433,489.00 "," 30,912,504.00 "
115832," 76,212 ",Elasr el domyaty,Snofal,Online,Cairo,أثاث,Muhammed_nabil,mohamed_gamal,Nourhan_yakout,mohamed_gamal,"606,403"," 1,264,274.00 "," 1,735,353.00 "," 1,892,565.00 "," 1,528,913.00 "," 269,122.00 "," 792,604.00 "," 660,416.00 "," 936,189.00 "," 1,630,816.00 "," 1,302,696.00 "," 1,525,416.00 "," 1,628,103.00 "," 815,998.00 "," 1,183,300.00 "," 5,927.00 "," 1,234,217.00 "," 1,079,690.00 "," 1,022,731.00 "," 43,658.00 "," 1,089,338.00 "," 404,710.00 "," 1,547,177.00 "," 1,114,859.00 "," 1,488,023.00 "," 1,886,268.00 "," 656,030.00 "," 337,816.00 "," 595,464.00 "," 138,395.00 "," 1,416,345.00 "," 78,540.00 "," 31,304,953.00 "
210939," 169,108 ",UP DATE,Update99,Online,Giza,موبايل,mohamed_ramadan,mohamed_gamal,karim_ibrahim,mohamed_gamal,"164,040"," 1,548,955.00 "," 1,679,407.00 "," 470,778.00 "," 1,284,945.00 "," 1,451,744.00 "," 1,638,517.00 "," 1,181,596.00 "," 1,495,841.00 "," 1,717,603.00 "," 1,331,916.00 "," 1,981,026.00 "," 269,218.00 "," 1,997,265.00 "," 1,217,154.00 "," 45,282.00 "," 833,038.00 "," 930,065.00 "," 671,396.00 "," 1,828,959.00 "," 164,009.00 "," 727,647.00 "," 963,440.00 "," 1,901,908.00 "," 409,721.00 "," 1,619,204.00 "," 753,365.00 "," 1,723,024.00 "," 329,709.00 "," 222,387.00 "," 279,236.00 "," 1,976,031.00 "," 34,644,386.00 "
110280," 73,574 ",Abu simbel,Abusimbel,Online,Cairo,سياحة و بزار,Abdelrahman_lashen,mohamed_gamal,a_haroun,mohamed_gamal,"163,170"," 1,345,725.00 "," 1,604,118.00 "," 820,521.00 "," 936,498.00 "," 1,303,309.00 "," 1,838,768.00 "," 1,664,395.00 "," 1,263,071.00 "," 116,276.00 "," 1,992,243.00 "," 261,773.00 "," 307,756.00 "," 1,130,579.00 "," 1,370,212.00 "," 372,320.00 "," 1,465,211.00 "," 1,789,540.00 "," 256,344.00 "," 1,464,867.00 "," 387,529.00 "," 595,472.00 "," 19,722.00 "," 408,492.00 "," 926,402.00 "," 1,109,112.00 "," 1,003,659.00 "," 1,313,013.00 "," 1,981,030.00 "," 586,579.00 "," 309,919.00 "," 1,766,144.00 "," 31,710,599.00 "
22998," 23,729 ",Workshop Academy,Wks,Online,Cairo,تعليمي,Ahmed_khattab,mohamed_gamal,salah_wahdan,mohamed_gamal,"209,906"," 1,136,393.00 "," 1,400,328.00 "," 1,671,684.00 "," 700,726.00 "," 1,696,247.00 "," 536,403.00 "," 890,606.00 "," 290,329.00 "," 1,255,169.00 "," 251,134.00 "," 1,301,391.00 "," 1,875,155.00 "," 1,697,697.00 "," 340,699.00 "," 164,187.00 "," 1,062,145.00 "," 568,658.00 "," 968,422.00 "," 1,261,278.00 "," 1,119,986.00 "," 1,409,221.00 "," 1,946,469.00 "," 19,049.00 "," 197,809.00 "," 1,912,131.00 "," 851,039.00 "," 203,092.00 "," 553,211.00 "," 611,540.00 "," 1,576,690.00 "," 1,235,677.00 "," 30,704,565.00 "
165959," 240,794 ",Dynamo fitness arena,Dynamo,Online,Cairo,أندية رياضية,saif_mahmoud,muhamed_ezzeldin,ahmed.moustafa,muhamed_ezzeldin,"157,376"," 1,546,196.00 "," 1,217,544.00 "," 1,409,937.00 "," 759,593.00 "," 356,262.00 "," 1,612,277.00 "," 1,435,331.00 "," 410,965.00 "," 888,522.00 "," 1,382,578.00 "," 1,509,611.00 "," 1,874,519.00 "," 120,299.00 "," 1,923,353.00 "," 943,294.00 "," 1,370,462.00 "," 778,902.00 "," 1,431,528.00 "," 1,255,049.00 "," 994,171.00 "," 1,740,777.00 "," 871,728.00 "," 1,250,008.00 "," 345,826.00 "," 888,739.00 "," 961,761.00 "," 1,035,507.00 "," 1,956,347.00 "," 1,219,085.00 "," 437,765.00 "," 1,007,275.00 "," 34,935,211.00 "
14682," 236,072 ",I . Jeans,MuhammadFadl,Online,Giza,ملابس,Abdelrahman_lashen,mohamed_gamal,Mohamed_abdeltwab,mohamed_gamal,"67,659"," 619,763.00 "," 1,770,855.00 "," 1,506,278.00 "," 112,848.00 "," 1,056,134.00 "," 1,191,803.00 "," 408,707.00 "," 762,177.00 "," 136,309.00 "," 1,454,502.00 "," 341,791.00 "," 1,675,319.00 "," 1,883,734.00 "," 1,146,056.00 "," 670,718.00 "," 206,106.00 "," 757,050.00 "," 118,206.00 "," 1,374,085.00 "," 1,003,165.00 "," 358,329.00 "," 1,713,357.00 "," 1,815,841.00 "," 494,215.00 "," 601,473.00 "," 657,406.00 "," 447,331.00 "," 1,491,080.00 "," 471,591.00 "," 245,183.00 "," 476,861.00 "," 26,968,273.00 "
11882," 69,733 ",EL Mahba,almahabuh,POS,Giza,مستلزمات منزلية,muhamed_ezzeldin,muhamed_ezzeldin,ahmed_effat,muhamed_ezzeldin,"40,911"," 1,574,834.00 "," 1,812,652.00 "," 1,839,824.00 "," 371,764.00 "," 367,012.00 "," 581,977.00 "," 1,711,523.00 "," 24,787.00 "," 583,025.00 "," 1,864,306.00 "," 863,793.00 "," 72,299.00 "," 679,671.00 "," 1,376,803.00 "," 1,395,840.00 "," 37,882.00 "," 502,009.00 "," 1,773,468.00 "," 1,986,188.00 "," 235,791.00 "," 1,133,783.00 "," 8,757.00 "," 950,223.00 "," 1,627,085.00 "," 1,929,242.00 "," 244,631.00 "," 1,225,148.00 "," 108,678.00 "," 1,525,446.00 "," 1,037,795.00 "," 187,817.00 "," 29,634,053.00 "
55784," 19,534 ",Ro'yaa,Hany444,POS,Cairo,أثاث,m_said,muhamed_ezzeldin,mohamed_ezz,muhamed_ezzeldin,"189,953"," 1,505,719.00 "," 1,045,198.00 "," 307,909.00 "," 183,698.00 "," 1,449,464.00 "," 553,904.00 "," 61,390.00 "," 301,247.00 "," 691,208.00 "," 1,265,752.00 "," 1,696,492.00 "," 1,256,638.00 "," 1,799,568.00 "," 1,690,581.00 "," 349,294.00 "," 725,325.00 "," 1,101,980.00 "," 1,345,683.00 "," 964,384.00 "," 774,763.00 "," 1,792,956.00 "," 881,658.00 "," 50,872.00 "," 1,233,244.00 "," 604,634.00 "," 771,759.00 "," 757,012.00 "," 364,321.00 "," 238,109.00 "," 767,032.00 "," 1,438,493.00 "," 27,970,287.00 "
44895," 110,675 ",Alawaal,Alawaal2020,POS,Cairo,تعليمي,Manal_yaqoub,mohamed_gamal,Asmaa_Mohamed,telesales(Ezz),"124,324"," 1,027,765.00 "," 1,937,632.00 "," 1,696,531.00 "," 1,683,591.00 "," 867,007.00 "," 273,646.00 "," 1,630,094.00 "," 433,726.00 "," 38,531.00 "," 367,936.00 "," 1,375,128.00 "," 1,599,295.00 "," 1,957,904.00 "," 1,037,160.00 "," 518,540.00 "," 512,151.00 "," 1,149,126.00 "," 1,573,333.00 "," 1,248,193.00 "," 1,106,547.00 "," 850,410.00 "," 299,730.00 "," 1,994,661.00 "," 856,931.00 "," 73,885.00 "," 180,267.00 "," 583,658.00 "," 505,493.00 "," 1,593,106.00 "," 1,330,466.00 "," 1,141,030.00 "," 31,443,473.00 "
198547," 57,633 ",Nermo Accessories,01270623399,Online,Cairo,اكسسوارات,m_ibrahim,ahmed_abass,amr_reda,ahmed_abass,"643,765"," 528,647.00 "," 656,486.00 "," 1,375,195.00 "," 1,620,264.00 "," 1,008,566.00 "," 864,924.00 "," 220,436.00 "," 1,668,093.00 "," 63,554.00 "," 664,848.00 "," 1,341,706.00 "," 339,519.00 "," 1,757,246.00 "," 1,395,501.00 "," 1,927,056.00 "," 501,832.00 "," 1,205,685.00 "," 1,436,310.00 "," 1,541,899.00 "," 618,367.00 "," 458,641.00 "," 1,620,307.00 "," 794,552.00 "," 152,842.00 "," 898,423.00 "," 1,617,845.00 "," 1,153,260.00 "," 1,328,245.00 "," 723,792.00 "," 579,395.00 "," 119,605.00 "," 30,183,041.00 "
209486," 104,740 ",Green Park,greenpark,Online,Giza,,Ezz_cancel,muhamed_ezzeldin,Ezz_damcancel,muhamed_ezzeldin,"24,958"," 1,587,781.00 "," 446,848.00 "," 1,312,926.00 "," 1,894,726.00 "," 238,171.00 "," 237,345.00 "," 377,346.00 "," 1,316,410.00 "," 1,594,867.00 "," 1,534,582.00 "," 1,023,842.00 "," 836,378.00 "," 1,068,574.00 "," 1,231,290.00 "," 473,203.00 "," 1,065,532.00 "," 1,302,743.00 "," 820,227.00 "," 1,545,477.00 "," 353,348.00 "," 1,708,512.00 "," 263,409.00 "," 1,558,664.00 "," 767,274.00 "," 1,653,657.00 "," 606,632.00 "," 1,237,009.00 "," 1,659,597.00 "," 318,173.00 "," 620,346.00 "," 97,448.00 "," 30,752,337.00 "
89371," 107,127 ",LIDI SHOP,Lidl90,Online,Cairo,سياحة و بزار,m_allam,mohamed_gamal,amany_fiasl,mohamed_gamal,"451,545"," 1,317,277.00 "," 1,435,787.00 "," 1,133,272.00 "," 1,327,444.00 "," 59,423.00 "," 1,119,282.00 "," 1,652,318.00 "," 163,844.00 "," 1,722,902.00 "," 1,891,577.00 "," 740,681.00 "," 662,104.00 "," 18,319.00 "," 115,061.00 "," 1,357,381.00 "," 573,146.00 "," 561,611.00 "," 270,271.00 "," 125,993.00 "," 856,782.00 "," 763,306.00 "," 1,346,895.00 "," 1,701,409.00 "," 1,424,409.00 "," 331,902.00 "," 579,044.00 "," 396,207.00 "," 1,161,455.00 "," 750,524.00 "," 299,433.00 "," 1,707,927.00 "," 27,566,986.00 "
233599," 238,414 ",Baby_Box,Baby_Box,Online,Giza,ملابس,Marco_ibrahim,mohamed_gamal,telesales_damcancel,muhamed_ezzeldin,"130,009"," 1,675,103.00 "," 1,333,692.00 "," 63,218.00 "," 846,075.00 "," 548,508.00 "," 876,722.00 "," 657,060.00 "," 616,820.00 "," 274,082.00 "," 596,322.00 "," 820,687.00 "," 61,075.00 "," 527,005.00 "," 1,200,814.00 "," 845,695.00 "," 552,266.00 "," 446,847.00 "," 744,265.00 "," 1,203,037.00 "," 1,610,412.00 "," 1,971,008.00 "," 1,660,167.00 "," 643,836.00 "," 1,122,302.00 "," 302,371.00 "," 1,263,154.00 "," 795,751.00 "," 632,633.00 "," 1,288,240.00 "," 203,913.00 "," 1,893,507.00 "," 27,276,587.00 "
145231," 191,942 ",M.Finity Dental Clinics,01116787617,Online,Giza,طبي (مستشفيات و عيادات ومعامل),ahmed_amer,muhamed_ezzeldin,not_assigned, others,"853,835"," 708,663.00 "," 355,310.00 "," 322,767.00 "," 938,017.00 "," 1,116,574.00 "," 1,813,371.00 "," 341,534.00 "," 1,814,845.00 "," 158,422.00 "," 302,180.00 "," 1,615,438.00 "," 1,329,027.00 "," 1,842,282.00 "," 1,156,397.00 "," 1,709,464.00 "," 1,972,296.00 "," 499,496.00 "," 1,114,557.00 "," 134,531.00 "," 1,652,245.00 "," 748,391.00 "," 1,331,699.00 "," 477,945.00 "," 33,083.00 "," 1,819,570.00 "," 155,511.00 "," 1,337,223.00 "," 1,751,311.00 "," 512,736.00 "," 661,530.00 "," 1,849,801.00 "," 31,576,216.00 "
50140," 77,565 ",Oza phone,Ozaphone,POS,Giza,موبايل,mohamed_ramadan,mohamed_gamal,Gimmy_damcancel,mohamed_gamal,"105,406"," 987,695.00 "," 1,194,148.00 "," 1,655,306.00 "," 205,510.00 "," 1,232,854.00 "," 84,056.00 "," 1,774,420.00 "," 605,686.00 "," 326,535.00 "," 49,665.00 "," 945,315.00 "," 266,524.00 "," 613,370.00 "," 1,636,478.00 "," 309,655.00 "," 130,474.00 "," 466,154.00 "," 123,029.00 "," 440,733.00 "," 1,811,339.00 "," 336,438.00 "," 314,494.00 "," 414,761.00 "," 894,952.00 "," 1,978,321.00 "," 149,642.00 "," 390,449.00 "," 311,317.00 "," 1,893,716.00 "," 855,872.00 "," 1,195,956.00 "," 23,594,864.00 "
78229," 91,062 ",Grand Shoes,GrandShoes,Online,Giza,احذية,kirolos_yehia,mohamed_gamal,Abanoub_emad,mohamed_gamal,"146,188"," 1,742,696.00 "," 1,057,928.00 "," 641,126.00 "," 590,328.00 "," 235,158.00 "," 359,872.00 "," 981,072.00 "," 986,184.00 "," 740,826.00 "," 1,150,483.00 "," 935,005.00 "," 1,344,578.00 "," 737,721.00 "," 1,625,631.00 "," 175,600.00 "," 1,857,132.00 "," 1,481,601.00 "," 1,785,557.00 "," 1,784,583.00 "," 747,351.00 "," 1,853,845.00 "," 1,308,401.00 "," 1,836,412.00 "," 1,146,607.00 "," 1,273,870.00 "," 719,114.00 "," 1,101,052.00 "," 1,450,037.00 "," 365,265.00 "," 551,936.00 "," 269,194.00 "," 32,836,165.00 "
26150," 226,237 ",El5oly,El5oly,Online,Giza,خردوات,Ahmed_khattab,mohamed_gamal,ibrahimelgamal, others,"95,500"," 688,386.00 "," 250,029.00 "," 166,026.00 "," 546,702.00 "," 1,165,877.00 "," 187,823.00 "," 503,975.00 "," 1,687,572.00 "," 1,247,069.00 "," 1,335,239.00 "," 509,158.00 "," 92,852.00 "," 976,410.00 "," 360,585.00 "," 1,338,842.00 "," 1,042,085.00 "," 405,776.00 "," 1,648,361.00 "," 421,387.00 "," 932,004.00 "," 1,531,612.00 "," 708,188.00 "," 180,196.00 "," 1,019,112.00 "," 642,431.00 "," 1,256,754.00 "," 674,495.00 "," 914,996.00 "," 1,457,632.00 "," 49,991.00 "," 1,642,339.00 "," 25,583,904.00 "
69690," 34,450 ",Wassel Service Center,Wassel,Online,Giza,اطارات و بطاريات وقطع غيار,amr_rehim,ahmed_abass,wessam_fathy,ahmed_abass,"154,770"," 1,751,741.00 "," 1,230,193.00 "," 808,122.00 "," 1,875,463.00 "," 1,228,801.00 "," 121,394.00 "," 519,728.00 "," 992,575.00 "," 1,172,683.00 "," 262,841.00 "," 1,851,609.00 "," 870,602.00 "," 780,099.00 "," 122,630.00 "," 1,078,524.00 "," 1,664,836.00 "," 64,549.00 "," 1,716,271.00 "," 534,059.00 "," 817,095.00 "," 165,714.00 "," 1,948,811.00 "," 1,234,061.00 "," 468,648.00 "," 662,514.00 "," 403,287.00 "," 79,304.00 "," 117,659.00 "," 1,269,504.00 "," 517,607.00 "," 499,371.00 "," 26,830,295.00 "
245345," 61,482 ",Tabark1,Tabark1,Online,Giza,مستلزمات طبية,mahmoud_nasr,ahmed_abass,Abass_damcancel,ahmed_abass,"14,900"," 1,991,125.00 "," 1,155,804.00 "," 1,559,366.00 "," 486,327.00 "," 797,346.00 "," 1,064,967.00 "," 753,891.00 "," 352,156.00 "," 1,171,590.00 "," 113,629.00 "," 835,739.00 "," 31,562.00 "," 47,907.00 "," 432,471.00 "," 747,495.00 "," 136,803.00 "," 1,981,673.00 "," 1,936,416.00 "," 1,576,448.00 "," 1,284,906.00 "," 267,249.00 "," 1,363,065.00 "," 1,071,049.00 "," 1,406,800.00 "," 748,122.00 "," 612,546.00 "," 1,240,924.00 "," 969,797.00 "," 1,040,679.00 "," 219,135.00 "," 1,686,350.00 "," 29,083,337.00 "
86859," 174,976 ",SIDAM CAR service,Garage111,Online,Giza,اطارات و بطاريات وقطع غيار,Hossam_Bekheit,muhamed_ezzeldin,m_hamid,muhamed_ezzeldin,"35,212"," 1,805,100.00 "," 432,211.00 "," 265,624.00 "," 99,438.00 "," 1,961,327.00 "," 1,098,289.00 "," 1,250,775.00 "," 376,959.00 "," 1,801,655.00 "," 686,674.00 "," 1,594,734.00 "," 61,466.00 "," 1,426,696.00 "," 297,895.00 "," 1,613,172.00 "," 1,556,851.00 "," 721,589.00 "," 1,785,340.00 "," 1,303,504.00 "," 1,361,687.00 "," 1,113,989.00 "," 801,309.00 "," 956,238.00 "," 1,242,367.00 "," 94,681.00 "," 1,087,507.00 "," 26,893.00 "," 487,589.00 "," 1,297,352.00 "," 1,156,986.00 "," 1,430,432.00 "," 31,196,329.00 "
219791," 178,185 ",Infinity Brand Wear,01001333534,Online,Giza,ملابس,Muhamed_Alaa,ahmed_abass,mohamed_qassem,ahmed_abass,"605,869"," 577,260.00 "," 183,765.00 "," 1,660,155.00 "," 648,038.00 "," 1,215,748.00 "," 396,398.00 "," 497,261.00 "," 1,795,743.00 "," 1,374,201.00 "," 627,207.00 "," 851,339.00 "," 398,579.00 "," 536,117.00 "," 729,473.00 "," 1,436,757.00 "," 29,761.00 "," 1,225,759.00 "," 1,742,633.00 "," 1,827,033.00 "," 1,239,825.00 "," 423,094.00 "," 385,580.00 "," 816,359.00 "," 168,430.00 "," 1,478,671.00 "," 1,820,774.00 "," 1,308,301.00 "," 690,062.00 "," 349,464.00 "," 802,991.00 "," 403,346.00 "," 27,640,124.00 "
122223," 249,194 ",Swsrea,Swsrea,POS,Giza,الكترونيات,emad_ahmed,mohamed_gamal,m_ezzat,mohamed_gamal,"58,466"," 250,434.00 "," 1,097,231.00 "," 303,274.00 "," 331,027.00 "," 15,276.00 "," 122,775.00 "," 1,230,438.00 "," 1,852,784.00 "," 972,503.00 "," 164,275.00 "," 1,661,348.00 "," 582,679.00 "," 826,989.00 "," 457,291.00 "," 653,713.00 "," 1,862,393.00 "," 687,680.00 "," 719,803.00 "," 522,619.00 "," 507,050.00 "," 4,561.00 "," 1,504,759.00 "," 176,398.00 "," 703,919.00 "," 15,607.00 "," 125,646.00 "," 11,117.00 "," 194,207.00 "," 486,737.00 "," 1,202,981.00 "," 1,669,109.00 "," 20,916,623.00 "
51857," 190,077 ",مركز الصحه والجمال رانيا يوسف,Rania678,Online,Giza,تجميل,muhamed_ezzeldin,muhamed_ezzeldin,ibrahim_gendy,muhamed_ezzeldin,"21,409"," 443,462.00 "," 926,257.00 "," 1,940,260.00 "," 1,275,525.00 "," 1,097,381.00 "," 302,941.00 "," 302,666.00 "," 953,386.00 "," 1,603,712.00 "," 790,206.00 "," 915,073.00 "," 840,281.00 "," 1,371,218.00 "," 716,817.00 "," 773,065.00 "," 2,475.00 "," 774,364.00 "," 1,839,276.00 "," 1,194,883.00 "," 1,070,523.00 "," 102,931.00 "," 1,726,022.00 "," 17,573.00 "," 1,481,538.00 "," 1,055,481.00 "," 1,492,942.00 "," 615,819.00 "," 770,884.00 "," 1,707,475.00 "," 1,793,954.00 "," 1,659,535.00 "," 31,557,925.00 "
27408," 99,262 ",Hunger Killer,01000593641,Online,Giza,مطاعم و كافتريات,mohamed_shawky,muhamed_ezzeldin,Donia_Ahmed,telesales(Ezz),"441,715"," 1,573,237.00 "," 1,629,198.00 "," 813,800.00 "," 303,193.00 "," 1,009,119.00 "," 13,315.00 "," 1,336,505.00 "," 400,236.00 "," 1,895,528.00 "," 1,013,418.00 "," 882,697.00 "," 1,540,931.00 "," 1,840,473.00 "," 1,559,162.00 "," 1,377,301.00 "," 102,785.00 "," 1,737,085.00 "," 598,325.00 "," 1,932,800.00 "," 1,826,473.00 "," 893,134.00 "," 1,728,894.00 "," 1,185,917.00 "," 843,074.00 "," 1,957,262.00 "," 1,516,499.00 "," 334,951.00 "," 555,124.00 "," 205,822.00 "," 295,823.00 "," 224,498.00 "," 33,126,579.00 "
243007," 45,692 ",Elhadbamarket,Elhadbamarket,POS,Giza,سوبر ماركت /  هايبرماركت,muhamed_ezzeldin,muhamed_ezzeldin,aly_nasser,muhamed_ezzeldin,"38,583"," 348,802.00 "," 776,706.00 "," 1,595,295.00 "," 1,744,190.00 "," 453,387.00 "," 672,902.00 "," 320,663.00 "," 851,510.00 "," 1,629,158.00 "," 1,834,154.00 "," 737,879.00 "," 1,557,911.00 "," 746,751.00 "," 1,048,492.00 "," 358,705.00 "," 1,406,612.00 "," 250,197.00 "," 1,612,169.00 "," 956,819.00 "," 1,441,535.00 "," 1,647,284.00 "," 285,532.00 "," 926,487.00 "," 985,750.00 "," 1,793,923.00 "," 1,005,249.00 "," 328,952.00 "," 658,007.00 "," 723,763.00 "," 1,576,214.00 "," 540,405.00 "," 30,815,403.00 "
47950," 105,237 ",Emerald Dental Center,Emerald,Online,Cairo,طبي (مستشفيات و عيادات ومعامل),Hesham_hassanin,mohamed_gamal,M_abualenein,mohamed_gamal,"49,637"," 313,116.00 "," 731,778.00 "," 1,668,445.00 "," 158,257.00 "," 739,144.00 "," 1,932,688.00 "," 1,602,883.00 "," 16,571.00 "," 1,400,463.00 "," 708,141.00 "," 693,640.00 "," 912,062.00 "," 522,042.00 "," 952,667.00 "," 1,024,180.00 "," 1,549,463.00 "," 679,024.00 "," 1,730,098.00 "," 1,671,218.00 "," 1,504,142.00 "," 1,116,539.00 "," 1,212,384.00 "," 852,833.00 "," 882,249.00 "," 400,220.00 "," 874,254.00 "," 1,741,302.00 "," 770,303.00 "," 1,318,035.00 "," 1,401,941.00 "," 878,216.00 "," 31,958,298.00 "
